,mordred_descriptor,fi_score
0,product_JGI5,9.855421686746988
1,product_EState_VSA3,8.879518072289157
2,product_JGI3,7.9879518072289155
3,product_JGI4,7.951807228915663
4,product_ATSC8d,7.819277108433735
5,product_JGI6,7.674698795180723
6,product_JGI8,7.674698795180723
7,product_ATSC8i,7.530120481927711
8,product_JGI7,7.457831325301205
9,product_ATSC3d,7.421686746987952
10,product_ATSC3dv,7.156626506024097
11,product_ATSC7se,7.144578313253012
12,product_SdssC,7.048192771084337
13,product_SsssCH,6.963855421686747
14,product_ATSC7dv,6.879518072289157
15,product_ATSC2d,6.867469879518072
16,product_PEOE_VSA8,6.746987951807229
17,product_ATSC4d,6.734939759036145
18,product_PEOE_VSA7,6.63855421686747
19,product_ATSC7v,6.614457831325301
20,product_ATSC7i,6.542168674698795
21,product_ATSC4dv,6.445783132530121
22,product_ATSC7d,6.421686746987952
23,product_ATSC1dv,6.385542168674699
24,product_ATSC4i,6.27710843373494
25,product_EState_VSA4,6.265060240963855
26,product_ATSC6i,6.144578313253012
27,product_ATSC6p,6.144578313253012
28,product_ATSC6d,6.0843373493975905
29,rdfred_1_JGI6,5.951807228915663
30,product_ATSC4se,5.9156626506024095
31,product_ATSC8dv,5.9156626506024095
32,rdfred_1_PEOE_VSA7,5.879518072289157
33,product_Xch-6d,5.867469879518072
34,product_ATSC6dv,5.795180722891566
35,product_ATSC8se,5.771084337349397
36,product_ATSC7are,5.698795180722891
37,product_ATSC6v,5.63855421686747
38,rdfred_1_CIC2,5.63855421686747
39,product_ATSC3pe,5.626506024096385
40,rdfred_1_ATSC3d,5.554216867469879
41,rdfred_1_ATSC3dv,5.506024096385542
42,product_ATSC4v,5.481927710843373
43,rdfred_1_ATSC3se,5.445783132530121
44,rdfred_1_ATSC6i,5.433734939759036
45,product_ATSC4p,5.385542168674699
46,product_ATSC5d,5.373493975903615
47,rdfred_1_ATSC7i,5.337349397590361
48,rdfred_1_ATSC4dv,5.265060240963855
49,product_IC2,5.253012048192771
50,product_ATSC1p,5.216867469879518
51,product_ATSC8p,5.192771084337349
52,product_CIC2,5.168674698795181
53,product_ATSC3se,5.144578313253012
54,product_ATSC7p,5.132530120481928
55,rdfred_1_JGI5,5.096385542168675
56,product_ATSC7m,5.0602409638554215
57,product_ATSC2dv,5.0602409638554215
58,product_AATS0d,5.036144578313253
59,product_CIC3,5.024096385542169
60,product_ATSC8Z,4.963855421686747
61,product_ATSC5se,4.9397590361445785
62,product_SdsCH,4.903614457831325
63,rdfred_1_ATSC4v,4.891566265060241
64,product_ATSC5p,4.879518072289157
65,product_JGI2,4.879518072289157
66,product_Xch-6dv,4.855421686746988
67,product_IC1,4.819277108433735
68,rdfred_1_CIC1,4.807228915662651
69,product_AATSC0d,4.795180722891566
70,product_EState_VSA5,4.783132530120482
71,rdfred_1_ATSC3i,4.771084337349397
72,rdfred_1_ATSC4i,4.771084337349397
73,product_SssCH2,4.759036144578313
74,product_ATSC3are,4.746987951807229
75,rdfred_1_BalabanJ,4.746987951807229
