,mordred_descriptor,fi_score
0,product_SsssCH,9.132530120481928
1,rdfred_1_SddC,8.975903614457831
2,product_EState_VSA3,8.674698795180722
3,product_SdsCH,7.867469879518072
4,product_SdssC,7.626506024096385
5,rdfred_1_SdsCH,7.397590361445783
6,rdfred_1_StsC,7.216867469879518
7,product_JGI2,7.192771084337349
8,product_JGI3,6.927710843373494
9,product_JGI4,6.759036144578313
10,product_Xch-6dv,6.674698795180723
11,product_ATSC3d,6.602409638554217
12,product_Xch-6d,6.554216867469879
13,product_Xch-5dv,6.493975903614458
14,product_ATSC2dv,6.27710843373494
15,rdfred_1_SdCH2,6.192771084337349
16,product_ATSC3dv,6.192771084337349
17,product_PEOE_VSA7,6.0602409638554215
18,product_ATSC4v,6.048192771084337
19,product_PEOE_VSA8,5.927710843373494
20,product_ATSC4dv,5.891566265060241
21,product_JGI7,5.879518072289157
22,rdfred_1_ATSC4se,5.867469879518072
23,product_Xch-7d,5.795180722891566
24,product_ATSC1dv,5.734939759036145
25,product_ATSC4i,5.686746987951807
26,product_EState_VSA4,5.686746987951807
27,product_ATSC5d,5.674698795180723
28,rdfred_1_ATSC6dv,5.602409638554217
29,product_ATSC4d,5.337349397590361
30,product_ATSC6i,5.313253012048193
31,product_ATSC2d,5.27710843373494
32,product_ATSC7dv,5.27710843373494
33,product_ATSC6v,5.265060240963855
34,product_ATSC6dv,5.228915662650603
35,product_JGI6,5.192771084337349
36,product_JGI5,5.120481927710843
37,product_SssCH2,5.0843373493975905
38,product_ATSC3se,5.072289156626506
39,rdfred_1_PEOE_VSA7,5.048192771084337
40,product_ATSC4se,5.036144578313253
41,rdfred_1_ATSC1dv,4.9879518072289155
42,rdfred_1_ATSC3dv,4.951807228915663
43,rdfred_1_ATSC3d,4.843373493975903
44,rdfred_1_SsssCH,4.831325301204819
45,rdfred_1_ATSC3se,4.795180722891566
46,product_Xch-7dv,4.759036144578313
47,product_ATSC7i,4.734939759036145
48,product_ATSC7pe,4.710843373493976
49,rdfred_1_ATSC4i,4.698795180722891
50,product_BalabanJ,4.686746987951807
51,product_SLogP,4.674698795180723
52,product_ATSC7se,4.662650602409639
53,product_CIC2,4.650602409638554
54,product_VSA_EState9,4.63855421686747
55,product_ATSC4p,4.614457831325301
56,product_Xch-5d,4.614457831325301
57,rdfred_1_ATSC7dv,4.554216867469879
58,product_ATSC6d,4.542168674698795
59,product_ATSC5i,4.530120481927711
60,rdfred_1_ATSC2d,4.518072289156627
61,rdfred_1_ATSC6d,4.518072289156627
62,product_ATSC3v,4.518072289156627
63,rdfred_1_JGI6,4.506024096385542
64,product_ATSC7v,4.481927710843373
65,rdfred_1_JGI7,4.481927710843373
66,rdfred_1_JGI5,4.481927710843373
67,product_ATSC6se,4.469879518072289
68,rdfred_1_CIC2,4.457831325301205
69,product_ATSC5se,4.457831325301205
70,product_ATSC8dv,4.457831325301205
71,product_ATSC8i,4.433734939759036
72,rdfred_1_ATSC2dv,4.409638554216867
73,rdfred_1_EState_VSA8,4.397590361445783
74,product_SdO,4.373493975903615
75,rdfred_1_CIC3,4.349397590361446
76,rdfred_1_BalabanJ,4.337349397590361
77,rdfred_1_ATSC4d,4.325301204819277
78,product_EState_VSA2,4.313253012048193
79,rdfred_1_ATSC4v,4.301204819277109
80,rdfred_1_ATSC8d,4.289156626506024
81,product_ATSC8v,4.216867469879518
82,product_JGI8,4.192771084337349
83,rdfred_1_ATSC2i,4.192771084337349
84,rdfred_1_ATSC5dv,4.180722891566265
85,product_ATSC8se,4.132530120481928
86,product_ATSC6pe,4.120481927710843
87,product_AATS0d,4.120481927710843
88,rdfred_1_ATSC3v,4.120481927710843
89,rdfred_2_Diameter,4.108433734939759
90,product_ATSC7d,4.108433734939759
91,rdfred_1_JGI4,4.096385542168675
92,rdfred_1_ATSC7i,4.0843373493975905
93,product_IC2,4.072289156626506
94,product_ATSC3i,4.0602409638554215
95,rdfred_1_ATSC5d,4.036144578313253
96,product_ATSC2i,4.036144578313253
97,product_ATSC1i,4.024096385542169
98,rdfred_1_ATSC5i,4.024096385542169
99,rdfred_1_SlogP_VSA4,4.0120481927710845
100,rdfred_1_ATSC6v,3.9879518072289155
101,product_FilterItLogS,3.9397590361445785
102,product_ATSC7m,3.9156626506024095
103,rdfred_1_ATSC1se,3.9036144578313254
104,product_SsssN,3.891566265060241
105,rdfred_1_JGI10,3.8795180722891565
106,product_ATSC1d,3.8795180722891565
107,product_ATSC5dv,3.8674698795180724
108,rdfred_1_SssCH2,3.8674698795180724
109,rdfred_1_ATSC4dv,3.8433734939759034
110,product_AATSC0d,3.8313253012048194
111,product_ATSC1se,3.819277108433735
112,rdfred_1_C2SP1,3.8072289156626504
113,product_ATSC7p,3.783132530120482
114,product_ATSC5p,3.783132530120482
115,product_SRW09,3.7590361445783134
116,product_ATSC8d,3.7590361445783134
117,rdfred_1_ATSC8dv,3.7590361445783134
118,rdfred_1_StCH,3.746987951807229
119,product_ATSC3pe,3.7228915662650603
120,product_ATSC3m,3.710843373493976
121,product_ATSC6m,3.710843373493976
122,rdfred_1_ATSC4p,3.6987951807228914
123,rdfred_1_EState_VSA5,3.6506024096385543
124,rdfred_1_ATSC6pe,3.63855421686747
125,rdfred_1_ATSC5p,3.63855421686747
126,rdfred_1_ATSC1p,3.63855421686747
127,rdfred_1_ATSC6i,3.6265060240963853
128,product_ATSC2v,3.602409638554217
129,product_ATSC5are,3.5903614457831323
130,product_JGI10,3.5542168674698793
131,rdfred_1_PEOE_VSA8,3.5542168674698793
132,rdfred_1_ATSC7se,3.5542168674698793
133,product_CIC3,3.5421686746987953
134,rdfred_1_EState_VSA4,3.5421686746987953
135,product_IC1,3.5301204819277108
136,product_PEOE_VSA9,3.5301204819277108
137,product_ATSC1are,3.5180722891566263
138,product_SMR_VSA5,3.5180722891566263
139,rdfred_1_ATSC8se,3.4939759036144578
140,product_CIC1,3.4698795180722892
141,rdfred_1_ATSC2v,3.4578313253012047
142,product_AATSC0p,3.4096385542168677
143,product_ATSC7are,3.4096385542168677
144,product_ATSC3are,3.4096385542168677
145,rdfred_1_ATSC5Z,3.397590361445783
146,rdfred_1_ATSC7v,3.397590361445783
147,rdfred_1_EState_VSA7,3.3855421686746987
148,rdfred_1_ATSC2se,3.3855421686746987
149,rdfred_1_SLogP,3.3734939759036147
150,rdfred_2_MIC0,3.36144578313253
151,product_PEOE_VSA10,3.3493975903614457
152,rdfred_1_EState_VSA6,3.3493975903614457
153,product_ATSC2p,3.3373493975903616
154,product_ATSC5v,3.3132530120481927
155,rdfred_2_CIC2,3.289156626506024
156,rdfred_1_JGI2,3.289156626506024
157,rdfred_1_ATSC1are,3.289156626506024
158,rdfred_1_ATSC3i,3.2771084337349397
159,product_ATSC4m,3.2650602409638556
160,rdfred_1_ATSC5v,3.253012048192771
161,product_SlogP_VSA2,3.2409638554216866
162,rdfred_1_ATSC5se,3.2409638554216866
163,product_ATSC1pe,3.2409638554216866
164,rdfred_1_PEOE_VSA5,3.2289156626506026
165,rdfred_1_ATSC7d,3.2048192771084336
166,product_EState_VSA5,3.2048192771084336
167,rdfred_1_ATSC3m,3.1927710843373496
168,rdfred_2_CIC1,3.1566265060240966
169,rdfred_1_ATSC8p,3.144578313253012
170,product_fMF,3.1204819277108435
171,rdfred_1_EState_VSA3,3.108433734939759
172,product_ATSC3p,3.108433734939759
173,product_JGT10,3.108433734939759
174,rdfred_1_IC1,3.108433734939759
175,product_ATSC6p,3.0963855421686746
176,rdfred_1_ATSC6m,3.0963855421686746
177,rdfred_1_ATSC6se,3.072289156626506
178,rdfred_1_ATSC1pe,3.072289156626506
179,rdfred_1_SdssC,3.072289156626506
180,rdfred_1_AATSC0d,3.0602409638554215
181,product_ATSC8p,3.0602409638554215
182,rdfred_1_JGI3,3.036144578313253
183,product_ATSC8Z,3.0240963855421685
184,product_AATSC0i,3.0120481927710845
185,rdfred_1_ATSC3are,3.0120481927710845
186,rdfred_1_ATSC8are,3.0
187,rdfred_1_ATSC6p,2.9879518072289155
188,rdfred_1_AATSC0i,2.9759036144578315
189,rdfred_1_ATSC8v,2.9156626506024095
190,product_ATSC2Z,2.9156626506024095
191,product_Mi,2.9036144578313254
192,product_MIC1,2.9036144578313254
193,product_JGI1,2.891566265060241
194,product_ATSC1m,2.891566265060241
195,rdfred_1_ATSC7p,2.891566265060241
196,product_ATSC5Z,2.8795180722891565
197,rdfred_1_ATSC8i,2.8795180722891565
198,product_SlogP_VSA5,2.8795180722891565
199,rdfred_1_ATSC1v,2.8795180722891565
200,rdfred_1_ATSC1i,2.8674698795180724
201,rdfred_1_ATSC3p,2.8433734939759034
202,rdfred_2_ATSC5d,2.8433734939759034
203,rdfred_1_CIC4,2.8313253012048194
204,product_IC5,2.8313253012048194
205,rdfred_1_ATSC3pe,2.8313253012048194
206,rdfred_1_ATSC7m,2.8072289156626504
207,product_ZMIC2,2.8072289156626504
208,product_ATSC6are,2.7951807228915664
209,product_JGI9,2.783132530120482
210,rdfred_1_IC2,2.783132530120482
211,rdfred_1_EState_VSA2,2.783132530120482
212,rdfred_1_CIC1,2.746987951807229
213,product_ATSC1p,2.7228915662650603
214,product_IC3,2.7228915662650603
215,rdfred_1_ATSC2p,2.710843373493976
216,product_ATSC8pe,2.710843373493976
217,product_CIC5,2.6987951807228914
218,rdfred_1_AATS0d,2.6987951807228914
219,product_AATS0dv,2.6987951807228914
220,product_PEOE_VSA6,2.6867469879518073
221,rdfred_1_PEOE_VSA6,2.674698795180723
222,rdfred_1_ATSC7are,2.674698795180723
223,product_ATSC4pe,2.6626506024096384
224,rdfred_2_ATSC2dv,2.6506024096385543
225,product_EState_VSA7,2.6506024096385543
226,product_SssO,2.6506024096385543
227,product_CIC4,2.6506024096385543
228,rdfred_2_PEOE_VSA6,2.63855421686747
229,rdfred_1_ATSC5are,2.63855421686747
